STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MCC_SPCETH-EVINDcomment,The independence of evaluators-comment,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_AUTOEV-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOAUT-SYNTHEV,Synthesise evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_ADDRESPOCEN-PREIPM,Promoting evidence-informed policymaking,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_ADDRESPOMOF-MONPG,Monitoring  government-wide policy goals,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_UNITFINCEN-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_UNITFINAUT-BUDALLOC,Through the budget allocation of the hosting institution,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_JOBCA-MANCA,Centrally managed careers,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MCC_SPCETH-EVCOMP,"The competence of evaluators, including the necessary skills, knowledge, and expertise to carry out evaluations.",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_CONSTI-OBJEV,Objectives or expected results of the legal framework,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_SYNTMET-SYRW,Systematic reviews,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOMOF-ADVBP,Advise government institution on best practices,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MCC_CENTREQ-GOVPROG,Policies that are part of the government programme or strategic plans need to be evaluated. Please provide the weblink here:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_WCHSK-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_GUDCONT-EVMET,"Evaluation methods (e.g. cost-benefit analysis, experimental evaluations, etc.)",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_AM_INFOGUID-GUID3_DAT,Policy Evaluation Guideline 3-Date of release (+ last update),2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_CONSTI-REGEV,Requirement for government institutions to undertake regular evaluation of their policies,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_INTROOBJ-PROEI,Promote evidence-informed policymaking,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_INTROCHA-CHAL3,Lack of guidance,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOCEN,4.1 Please select the responsibilities of the Institution at the Centre of Government in relation to policy evaluation:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOPLAN-OVERS,"Oversee the evaluation function across government (e.g. approve appointment of Chief evaluators, oversee the development of line ministries’ evaluation agendas, etc.)",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOAUT-ADVBP,Advise government institution on best practices,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_ADDRESPOMOF-MANSR,Managing the  spending review  process,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_ADDRESPOAUT-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_UNITFINPUB-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPLM-TRACKIM,Tracking and monitoring the implementation of policy evaluation results in their respective policy areas,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_KB-TRAIN,By providing training on using evaluation evidence to policymakers,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_STGSK-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_GUDCONT-DATA,Data collection,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_JOBCA-SKLRE,Clear qualification and skill requirements,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_CONSTI-ETST,Standards for ethical conduct,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_EVRESULT-IMP,To improve programme implementation at management level,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_INTROCHA-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOCEN-CONDEV,Conduct or commission cross-sectoral policy evaluations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOCEN-other,"Other, please explain",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOPUB-CENGUID,Provide central  guidelines  for policy evaluations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_SAI-NORESP,The Supreme Audit Institution has no responsibilities related to policy evaluation,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_AUTOEV-EVPLA,By allowing internal evaluation teams to set their own evaluation plans within the bounds of their mandate,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_PRIMLEG-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_BUDPRT-EXAP,Ex ante appraisal  of  Capital expenditure,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_SYNTMET-LITR,Literature reviews,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_INTROCHA-CHAL1,Not a high priority for the government and/or parliament,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_INTROCHA-CHAL6,Lack of/poor availability of accurate and timely data,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOCEN-SYNTHEV,Synthesise evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOPUB,4.1 Please select the responsibilities of the Ministry of Public Sector Reform or equivalent in relation to policy evaluation:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_UNITFINAUT-DEDLINE,Through a dedicated budget allocation earmarked for the unit(s),2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_EXTACT-other,"Other, please provide the name of the specific institution(s) and explain",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_LMEVDEC-MINEVA,Based on a line ministry level evaluation agenda,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_WHICM,14.2 Which mechanisms are in place to ensure oversight of external evaluations?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_STGSK-DISER,Discussing the results of the evaluation,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_GUDCONT-EVCOM,Commissioning of evaluations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_AM_INFOGUID-GUID5_TIT,Policy Evaluation Guideline 5-Title,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_HIGGUID-YGOGU,"Yes, in the form of cross government guidelines",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_PRIMLEG,29.1 Which elements are discussed in the Primary legislation?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_SECLEG,29.1 Which elements are discussed in the Secondary legislation?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_SYNTMET-other,"Other, please explain",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_ADDRESPOMOF-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_ADDRESPOAUT-MANSR,Managing the  spending review  process,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_UNITFINPUB,4.5 How is/are the unit(s) at the Ministry of Public Sector Reform or equivalent financed?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_STGSK-DATA,Providing data relevant to the evaluation,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_GUDCONT-ETHCS,Safeguarding of ethical standards,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_PROFST-JOBCA,There is a specific job category for government evaluators within the civil service,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_JOBCA-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MCC_LEGALEM-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_SECLEG-EVARE,Policy areas (thematic) or programmes covered by the legal framework,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOCEN-CENGUID,Provide central  guidelines  for policy evaluations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOMOF-DEVAG,Develop and manage a cross-government evaluation agenda,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOAUT-DISSEV,Disseminate and communicate evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_ADDRESPOPUBL,"4.2 In addition to responsabilities in relation to policy evaluations, does the Ministry of Public Sector Reform or equivalent carry out any of the following responsibilites?",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_UNITFINMOF-BUDALLOC,Through the budget allocation of the hosting institution,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_EXTACT-KB,Institutions at arm’s length of the executive (e.g.  knowledge brokers),2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_KB-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MCC_CENTREQ-BUDTRHcomment,Policies that exceed a certain budgetary threshold need to be evaluated. Please provide the weblink here:-comment,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_AM_INFOGUID-GUID4_NAME,Policy Evaluation Guideline 4-Name of the institution that issued the document,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MCC_SPCETH-NONEcomment,None of the above-comment,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_HIGGUID-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_CONSTI-USEV,Requirements related to the use of evaluation findings into policy making,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_PRIMLEG-SKENG,Requirements related to stakeholder engagement,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_INTROOBJ-SUPEE,Support the efficiency and effectiveness of government expenditure,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_ADDRESPOCEN-MANSR,Managing the  spending review  process,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_ST_UNITNAMEMOF,4.3 Please name the specific unit(s) responsible for policy evaluation within the Ministry of Finance or equivalent:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_UNITFINPLAN-BUDALLOC,Through the budget allocation of the hosting institution,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_WHICM-OVBD,Oversight body or team inside government,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MCC_LEGALEM-2LEG,Secondary/subordinate legislation . Please provide a weblink or references to the legislation and the number of the articles.,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_CONSTI-QSEV,Requirements related to the quality standards of evaluations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_SECLEG-USEV,Requirements related to the use of evaluation findings into policy making,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_EVRESULT,30. How are public policy evaluation results used?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_BUDPRT-PERBD,Performance budgeting,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_INTROCHA-CHAL2,"Lack of resources to conduct evaluations (e.g. time, staff, funding)",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOCEN-MONEV,Monitor the implementation of policy evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOMOF-CENGUID,Provide central  guidelines  for policy evaluations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOPLAN-CONDEV,Conduct or commission cross-sectoral policy evaluations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOPUB-SYNTHEV,Synthesise evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_UNITFINPLAN,4.5 How is/are the unit(s) at the Ministry of Planning or equivalent financed?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOPAR-COMEV,It can commission policy evaluations to external evaluators,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_STGSK-EVTOP,Choosing evaluation topics,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_JOBCA,17.1 What do(es) the job category(ies) within the civil service involve?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_PRIMLEG-OBJEV,Objectives or expected results of the legal framework,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_BUDPRT-SP,Spending reviews,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_BUDPRT-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_RESPOAUT-DEVAG,Develop and manage a cross-government evaluation agenda,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,LUX,Luxembourg,A,Annual,Q_MC_ADDRESPOPUBL-NONE,None of the above,2023,,,,A,Normal value,0,Units
